Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Core Processor","Speed","Number of Cores","Power (Watts)","Cooling Type","Size / Dimension","Form Factor","Expansion Site/Bus","RAM Capacity/Installed","Storage Interface","Video Outputs","Ethernet","USB","RS-232 (422, 485)","Digital I/O Lines","Analog Input:Output","Watchdog Timer","Operating Temperature"
-,-,101-0573-ND,101-0573,Digi,COMPUTER SNGL BD BL2101 512K,0,0,"Obsolete","0","10","-","SBC","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.digi.com/resources/documentation/digidocs/pdfs/019-0120_M.pdf,//media.digikey.com/photos/Rabbit%20Semi%20Photos/101-0575.JPG,101-0575-ND,101-0575,Digi,COMPUTER SNGLBD BL2500 256K FLSH,0,0,"Obsolete","0","1","-","Coyote™","Obsolete","Rabbit 3000","29.4MHz","1","1W","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","10Mbps (1)","-","6","24","1:2","Yes","-40°C ~ 70°C"
https://www.digi.com/resources/documentation/digidocs/pdfs/019-0120_M.pdf,-,101-0576-ND,101-0576,Digi,COMPUTER SNGLBD BL2510 256K FLSH,0,0,"Obsolete","0","25","-","Coyote™","Obsolete","Rabbit 3000","29.4MHz","1","800mW","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","-","-","6","24","1:2","Yes","-40°C ~ 70°C"
-,-,101-0590-ND,101-0590,Digi,COMPUTER SNGL BD BL2010 BOTT MNT,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:0","Yes","-40°C ~ 70°C"
-,-,101-0591-ND,101-0591,Digi,COMPUTER SNGLBD BL2010 FRCTNLOCK,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:0","Yes","-40°C ~ 70°C"
-,-,101-0592-ND,101-0592,Digi,COMPUTER SNGL BD BL2010 IDC HDR,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:0","Yes","-40°C ~ 70°C"
-,-,101-0593-ND,101-0593,Digi,COMPUTER SNGL BD BL2020 BOTT MNT,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:2","Yes","-40°C ~ 70°C"
-,-,101-0594-ND,101-0594,Digi,COMPUTER SNGLBD BL2020 FRCTNLOCK,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:2","Yes","-40°C ~ 70°C"
-,-,101-0595-ND,101-0595,Digi,COMPUTER SNGL BD BL2020 IDC HDR,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:2","Yes","-40°C ~ 70°C"
-,-,101-0596-ND,101-0596,Digi,COMPUTER SNGL BD BL2030 BOTT MNT,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:0","Yes","-40°C ~ 70°C"
-,-,101-0597-ND,101-0597,Digi,COMPUTER SNGLBD BL2030 FRCTNLOCK,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:0","Yes","-40°C ~ 70°C"
-,-,101-0598-ND,101-0598,Digi,COMPUTER SNGL BD BL2030 IDC HDR,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:0","Yes","-40°C ~ 70°C"
https://www.digi.com/resources/documentation/digidocs/pdfs/019-0120_M.pdf,-,101-0599-ND,101-0599,Digi,COMPUTER SNGLBD BL2500 512K FLSH,0,0,"Obsolete","0","10","-","Coyote™","Obsolete","Rabbit 3000","29.4MHz","1","1W","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","10Mbps (1)","-","6","24","1:2","Yes","-40°C ~ 70°C"
https://www.digi.com/resources/documentation/digidocs/pdfs/019-0120_M.pdf,-,101-0600-ND,101-0600,Digi,COMPUTER SNGLBD BL2510 512K FLSH,0,0,"Obsolete","0","10","-","Coyote™","Obsolete","Rabbit 3000","29.4MHz","1","800mW","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","-","-","6","24","1:2","Yes","-40°C ~ 70°C"
https://www.digi.com/resources/documentation/digidocs/pdfs/019-0120_M.pdf,-,101-0602-ND,101-0602,Digi,COMPUTER SNGL BRD BL2500 44.2MHZ,0,0,"Obsolete","0","10","-","Coyote™","Obsolete","Rabbit 3000","29.4MHz","1","1W","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","10Mbps (1)","-","6","24","1:2","Yes","-40°C ~ 70°C"
http://ftp1.digi.com/support/documentation/0190106_g.pdf,-,101-0654-ND,101-0654,Digi,INTERFACE OP6800 W/ETHERNET 512K,0,0,"Obsolete","0","10","-","OP6800","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","4.5"" x 3.6"" (114mm x 91mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","3","13/11","-","Yes","0°C ~ 50°C"
-,//media.digikey.com/photos/Rabbit%20Semi%20Photos/101-0697.JPG,101-0697-ND,101-0697,Digi,COMPUTER SNGL BD BL2101 BOTT MNT,0,0,"Obsolete","0","1","-","SBC","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,101-0790-ND,101-0790,Digi,COMPUTER SNGL BD BL2100 IDC 512K,0,0,"Obsolete","0","10","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","11:4","Yes","-40°C ~ 70°C"
https://www.digi.com/resources/documentation/digidocs/pdfs/0190067_j.pdf,-,101-0814-ND,101-0814,Digi,COMPUTER SNG BD BL1810 512K SRAM,0,0,"Obsolete","0","10","-","Jackrabbit","Obsolete","Rabbit 2000","14.74MHz","1","-","-","2.50"" x 3.50"" (64mm x 89mm)","-","-","512KB/128KB","-","-","-","-","4","10","1:2","Yes","-40°C ~ 70°C"
-,-,101-0817-ND,101-0817,Digi,COMPUTER SNG BD BL2030 512K SRAM,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:0","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2100_UM.pdf,-,101-0818-ND,101-0818,Digi,COMPUTER SNGLBD BL2100 FRCTN512K,0,0,"Obsolete","0","10","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","11:4","Yes","-40°C ~ 70°C"
-,-,101-0835-ND,101-0835,Digi,COMPUTER SNGLBD BL2000 512K FLSH,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:2","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2100_UM.pdf,-,101-0837-ND,101-0837,Digi,COMPUTER SNGL BD BL2110 IDC 512K,0,0,"Obsolete","0","10","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","-","Yes","-40°C ~ 70°C"
-,-,101-0840-ND,101-0840,Digi,COMPUTER BL2000 FRCTN 512K SRAM,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:2","Yes","-40°C ~ 70°C"
-,-,101-0841-ND,101-0841,Digi,COMPUTER BL2000 FRCTN 512K/512K,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:2","Yes","-40°C ~ 70°C"
-,-,101-0842-ND,101-0842,Digi,COMPUTER BL2000 FRCTN 512K FLASH,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:2","Yes","-40°C ~ 70°C"
-,-,101-0843-ND,101-0843,Digi,COMPUTER SNGL BD BL2000 IDC 512K,0,0,"Obsolete","0","10","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:2","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2100_UM.pdf,-,101-0851-ND,101-0851,Digi,COMPUTER SNGLBD BL2110 FRCTN512K,0,0,"Obsolete","0","10","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","-","Yes","-40°C ~ 70°C"
-,-,101-0889-ND,101-0889,Digi,COMPUTER SNGL BRD BL2600 44.2MHZ,0,0,"Obsolete","0","100","-","Wolf","Obsolete","Rabbit 3000","44.2MHz","1","25W","-","4.85"" x 4.96"" (123mm x 126mm)","-","-","512KB/512KB","-","-","10/100Mbps (1)","-","5","36","8:4","Yes","-40°C ~ 70°C"
-,-,101-0891-ND,101-0891,Digi,COMPUTER SNGL BRD BL2610 29.4MHZ,0,0,"Obsolete","0","50","-","Wolf","Obsolete","Rabbit 3000","29.4MHz","1","25W","-","4.85"" x 4.96"" (123mm x 126mm)","-","-","512KB/512KB","-","-","-","-","5","36","8:4","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2600%20Wolf.pdf,-,101-0906-ND,101-0906,Digi,COMPUTER SNGLBD BL2600 512K FLSH,0,0,"Obsolete","0","50","-","Wolf","Obsolete","Rabbit 3000","44.2MHz","1","25W","-","4.85"" x 4.96"" (123mm x 126mm)","-","-","512KB/512KB","-","-","10/100Mbps (1)","-","5","36","8:4","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2600%20Wolf.pdf,-,101-0907-ND,101-0907,Digi,COMPUTER SNGLBD BL2600 256K FLSH,0,0,"Obsolete","0","50","-","Wolf","Obsolete","Rabbit 3000","44.2MHz","1","25W","-","4.85"" x 4.96"" (123mm x 126mm)","-","-","512KB/512KB","-","-","10/100Mbps (1)","-","5","36","8:4","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2600%20Wolf.pdf,-,101-0908-ND,101-0908,Digi,COMPUTER SNGLBD BL2610 256K FLSH,0,0,"Obsolete","0","50","-","Wolf","Obsolete","Rabbit 3000","29.4MHz","1","25W","-","4.85"" x 4.96"" (123mm x 126mm)","-","-","512KB/512KB","-","-","-","-","5","36","8:4","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Logic%20Product%20Development%20PDFs/AMD%20Geode%20NX.pdf,-,SBCNX-10-000AC-ND,SBCNX-10-000AC,Logic,SINGLE BD COMPUTER AMD GEODE NX,0,0,"Obsolete","0","1","-","SB","Obsolete","-","1GHz","-","6W","Heat Sink","6.7"" x 6.7"" (170mm x 170mm)","mini-ITX","PCI","1GB/0GB","-","-","-","USB 2.0 (6)","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Logic%20Product%20Development%20PDFs/AMD%20Geode%20NX.pdf,-,SBCNX1500-10-000AC-ND,SBCNX1500-10-000AC,Logic,SINGLE BD COMP AMD GEODE NX1500,0,0,"Obsolete","0","1","-","SB","Obsolete","AMD Geode™ NX 1500","1GHz","1","6W","Heat Sink","6.7"" x 6.7"" (170mm x 170mm)","mini-ITX","PCI","1GB/0GB","-","-","-","USB 2.0 (6)","-","-","-","-","-"
https://www.digi.com/resources/documentation/digidocs/pdfs/0190067_j.pdf,//media.digikey.com/photos/Rabbit%20Semi%20Photos/101-0358.jpg,316-1081-ND,20-101-0358,Digi,COMPUTER SINGLE-BOARD BL1820,0,0,"Obsolete","0","1","-","Jackrabbit","Obsolete","Rabbit 2000","14.74MHz","1","-","-","2.50"" x 3.50"" (64mm x 89mm)","-","-","512KB/128KB","-","-","-","-","4","12","1:2","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Logic%20Product%20Development%20PDFs/AMD%20Geode%20NX.pdf,-,SBCNX-10-000GC-ND,SBCNX-10-000GC,Logic,SINGLE BD COMP AMD GEODE NX,0,0,"Obsolete","0","1","-","SB","Obsolete","-","1GHz","-","6W","Heat Sink","6.7"" x 6.7"" (170mm x 170mm)","mini-ITX","PCI","1GB/0GB","-","-","-","USB 2.0 (6)","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Logic%20Product%20Development%20PDFs/AMD%20Geode%20NX.pdf,-,SBCNX1500-10-000GC-ND,SBCNX1500-10-000GC,Logic,SINGLE BD COMP AMD GEODE NX1500,0,0,"Obsolete","0","1","-","SB","Obsolete","AMD Geode™ NX 1500","1GHz","1","6W","Heat Sink","6.7"" x 6.7"" (170mm x 170mm)","mini-ITX","PCI","1GB/0GB","-","-","-","USB 2.0 (6)","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL1700%20Manual.pdf,-,101-0539-ND,101-0539,Digi,COMPUTER SINGLE-BOARD 2CH BL1720,0,0,"Obsolete","0","1","-","BL1720","Obsolete","Z180","18.432MHz","1","-","-","4.20"" x 6.25"" (107mm x 159mm)","-","-","512KB/32KB","-","-","-","-","4","32","10:0","Yes","-40°C ~ 70°C"
-,-,101-0636-ND,101-0636,Digi,COMPUTER SGL-BOARD FLASH&HEADERS,0,0,"Obsolete","0","1","-","SBC","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,101-0677-ND,101-0677,Digi,COMPUTER SGL-BRD BL2000 MEM/FLSH,0,0,"Obsolete","0","1","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:2","Yes","-40°C ~ 70°C"
-,-,101-0718-ND,101-0718,Digi,COMPUTER SGL-BRD BL2030 MEM/FLSH,0,0,"Obsolete","0","1","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:0","Yes","-40°C ~ 70°C"
-,-,101-0725-ND,101-0725,Digi,COMPUTER SGL-BRD BL2010 W/FLASH,0,0,"Obsolete","0","1","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:0","Yes","-40°C ~ 70°C"
-,-,101-0727-ND,101-0727,Digi,COMPUTER SGL-BD BL2010 SRAM/FLSH,0,0,"Obsolete","0","1","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:0","Yes","-40°C ~ 70°C"
http://ftp1.digi.com/support/documentation/0190078_j.pdf,-,101-0788-ND,101-0788,Digi,COMPUTER SGL-BOARD OP6600 W/SRAM,0,0,"Obsolete","0","1","-","OP6600","Obsolete","Rabbit 2000","18.432MHz","1","2.4W","-","5.7"" x 6.7"" (145mm x 170mm)","-","-","128KB/128KB","-","-","-","-","3","4","-","Yes","0°C ~ 50°C"
-,-,101-0820-ND,101-0820,Digi,COMPUTER SGL-BD BL2000 SRAM/FLSH,0,0,"Obsolete","0","1","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:2","Yes","-40°C ~ 70°C"
-,-,101-0833-ND,101-0833,Digi,COMPUTER SGL-BD BL2000 SRAM/FLSH,0,0,"Obsolete","0","1","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:2","Yes","-40°C ~ 70°C"
-,-,101-0862-ND,101-0862,Digi,COMPUTER SGL-BD BL2020 SRAM/FLSH,0,0,"Obsolete","0","1","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:2","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/OP6700.pdf,-,20-101-0411-ND,20-101-0411,Digi,DISPLAY GRAPHIC 12KEY ETH OP6700,0,0,"Obsolete","0","25","-","OP6700","Obsolete","Rabbit 2000","18.432MHz","1","2.4W","-","5.7"" x 6.7"" (145mm x 170mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","3","4","-","Yes","0°C ~ 50°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/OP6700.pdf,-,602-2013-ND,20-101-0412,Digi,DISPLAY GRAPHIC 12KEY PROG OP670,0,0,"Obsolete","0","25","-","OP6700","Obsolete","Rabbit 2000","18.432MHz","1","2.4W","-","5.7"" x 6.7"" (145mm x 170mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","3","4","-","Yes","0°C ~ 50°C"
https://www.digi.com/pdf/ds_bl2100.pdf,//media.digikey.com/Photos/Rabbit%20Semi%20Photos/20-101-0462.jpg,316-1193-ND,20-101-0462,Digi,COMPUTER SINGLE-BOARD BL2110,0,0,"Obsolete","0","1","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","-","Yes","-40°C ~ 70°C"
https://www.digi.com/pdf/ds_bl2100.pdf,-,20-101-0464-ND,20-101-0464,Digi,COMPUTER SINGLE-BOARD BL2130,0,0,"Obsolete","0","1","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","40","-","Yes","-40°C ~ 70°C"
http://ftp1.digi.com/support/documentation/0190106_g.pdf,//media.digikey.com/photos/Rabbit%20Semi%20Photos/20-101-0492.JPG,20-101-0492-ND,20-101-0492,Digi,MODULE OP6800 FULL-FEATURED,0,0,"Obsolete","0","1","-","OP6800","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","4.5"" x 3.6"" (114mm x 91mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","3","13/11","-","Yes","0°C ~ 50°C"
-,-,20-101-0551-ND,20-101-0551,Digi,COMPUTER SGL-BD BL2110 IDC HDR,0,0,"Obsolete","0","1","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","-","Yes","-40°C ~ 70°C"
-,-,20-101-0565-ND,20-101-0565,Digi,COMPUTER SGL-BD BL2100 BOTT MNT,0,0,"Obsolete","0","1","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","11:4","Yes","-40°C ~ 70°C"
-,-,20-101-0567-ND,20-101-0567,Digi,COMPUTER SGL-BD BL2100 IDC HDR,0,0,"Obsolete","0","1","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","11:4","Yes","-40°C ~ 70°C"
-,-,20-101-0568-ND,20-101-0568,Digi,COMPUTER SGL-BD BL2100 512K FLSH,0,0,"Obsolete","0","1","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","11:4","Yes","-40°C ~ 70°C"
-,-,20-101-0569-ND,20-101-0569,Digi,COMPUTER SGL-BD BL2120 BOTT MNT,0,0,"Obsolete","0","1","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","40","11:4","Yes","-40°C ~ 70°C"
-,-,20-101-0572-ND,20-101-0572,Digi,COMPUTER SGL-BD BL2110 512K FLSH,0,0,"Obsolete","0","1","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","-","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2500%20Coyote.pdf,-,602-1984-ND,20-101-0576,Digi,COMPUTER SGL-BRD BL2500 29.4MHZ,0,0,"Obsolete","0","1","-","Coyote™","Obsolete","Rabbit 3000","29.4MHz","1","1W","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","10Mbps (1)","-","6","24","1:2","Yes","-40°C ~ 70°C"
-,-,20-101-0591-ND,20-101-0591,Digi,COMPUTER BL2010 W/FRICTION LOCK,0,0,"Obsolete","0","1","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:0","Yes","-40°C ~ 70°C"
-,-,20-101-0594-ND,20-101-0594,Digi,COMPUTER BL2020 W/FRICTION LOCK,0,0,"Obsolete","0","1","-","Wildcat","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:2","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2500%20Coyote.pdf,-,20-101-0600-ND,20-101-0600,Digi,COMPUTER SGL-BD BL2510 FLSH/SRAM,0,0,"Active","0","0","-","Coyote™","Active","Rabbit 3000","29.4MHz","1","800mW","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","-","-","6","24","1:2","Yes","-40°C ~ 70°C"
http://ftp1.digi.com/support/documentation/0190106_g.pdf,-,20-101-0654-ND,20-101-0654,Digi,INTERFACE OP6800 512K FLASH&SRAM,0,0,"Obsolete","0","1","-","OP6800","Obsolete","Rabbit 2000","22.1MHz","1","1.5W","-","4.5"" x 3.6"" (114mm x 91mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","3","13/11","-","Yes","0°C ~ 50°C"
http://ftp1.digi.com/support/documentation/0190078_j.pdf,-,20-101-0709-ND,20-101-0709,Digi,INTERFACE GRAPHIC DISPLAY OP6700,0,0,"Obsolete","0","25","-","OP6700","Obsolete","Rabbit 2000","18.432MHz","1","2.4W","-","5.7"" x 6.7"" (145mm x 170mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","3","4","-","Yes","0°C ~ 50°C"
http://ftp1.digi.com/support/documentation/0190065_o.pdf,-,20-101-0732-ND,20-101-0732,Digi,INTERFACE SMART SCREEN OP7100,0,0,"Obsolete","0","25","-","OP7100","Obsolete","Z180","18.432MHz","1","4.5W","-","8"" x 5.4"" (203mm x 137mm)","-","-","576KB/576KB","-","-","-","-","6","8","-","Yes","0°C ~ 50°C"
-,-,20-101-0873-ND,20-101-0873,Digi,COMPUTER SGL-BD 512/512K BL2100,0,0,"Obsolete","0","1","-","Smartcat","Obsolete","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","11:4","Yes","-40°C ~ 70°C"
-,//media.digikey.com/Photos/Rabbit%20Semi%20Photos/20-101-0697.JPG,20-101-0697-ND,20-101-0697,Digi,COMPUTER SNGL BD BL2101 BOTT MNT,0,0,"Obsolete","0","10","-","SBC","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.ti.com/lit/pdf/spmu043,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_MDL-IDM-xx-x.jpg,726-1174-ND,MDL-IDM,Texas Instruments,INTELLIGENT LCD MODULE,0,0,"Obsolete","0","1","-","Stellaris®","Obsolete","ARM® Cortex®-M3","50MHz","1","-","-","2.85"" x 2.58"" (72.39mm x 65.53mm)","-","-","232KB/232KB","microSD","VGA","10/100Mbps (1)","-","1","-","4:0","-","-20°C ~ 50°C"
http://www.ti.com/lit/pdf/spmu043,-,MDL-IDM-B-ND,MDL-IDM-B,Texas Instruments,INTELLIGENT LCD MODULE,0,0,"Obsolete","0","20","-","Stellaris®","Obsolete","ARM® Cortex®-M3","50MHz","1","-","-","2.85"" x 2.58"" (72.39mm x 65.53mm)","-","-","232KB/232KB","microSD","VGA","10/100Mbps (1)","-","1","-","4/0","-","-20°C ~ 50°C"
http://www.ti.com/lit/pdf/spmu043,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_MDL-IDM-xx-x.jpg,726-1188-ND,MDL-IDM28,Texas Instruments,MODULE INTELLIGENT DISPLAY W/ETH,0,0,"Obsolete","0","1","-","Stellaris®","Obsolete","ARM® Cortex®-M3","50MHz","1","-","-","2.85"" x 2.58"" (72.39mm x 65.53mm)","-","-","232KB/232KB","microSD","VGA","10/100Mbps (1)","-","1","-","4/0","-","-20°C ~ 50°C"
